"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","722442","29/12/2024 - 14:34","MEDIANEIRA","CATUMBI","AÇÕES PREVENTIVAS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07459051330142","-51.21461474130279","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722443","29/12/2024 - 14:36","MEDIANEIRA","GENERAL GOMES CARNEIRO","AÇÕES PREVENTIVAS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.070449560596444","-51.21311281773859","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722445","29/12/2024 - 14:37","SÃO JOSÉ","RUA SÃO GUILHERME","INCÊNDIO","ABT-1364","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.06950250222203","-51.16026163101197","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","722446","29/12/2024 - 14:39","SANTA TEREZA","ORFANATRÓFIO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08545272700112","-51.22601087276072","VISTORIA",""
"PORTO ALEGRE","722448","29/12/2024 - 14:46","HUMAITÁ","FREDERICO MENTZ","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.979174677372814","-51.18643999099732","VISTORIA",""
"PORTO ALEGRE","722451","29/12/2024 - 15:05","LAGEADO","R DO CERRO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.193712468650446","-51.12708806991578","VISTORIA",""
"PORTO ALEGRE","722470","29/12/2024 - 15:42","FARROUPILHA","SANTANA","AÇÕES PREVENTIVAS","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.041680941613816","-51.212339401245124","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722472","29/12/2024 - 15:43","SANTANA","JACINTO GOMES","AÇÕES PREVENTIVAS","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03928472740192","-51.20937824249268","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722480","29/12/2024 - 16:15","VILA IPIRANGA","ALBERTO SILVA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02002003202879","-51.15030527114869","VISTORIA",""
"PORTO ALEGRE","722490","29/12/2024 - 16:37","CRISTAL","PINHEIRO BORDA","OCORRÊNCIA NÃO ATENDIDA","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.076001725197308","-51.24278780162954","",""
"PORTO ALEGRE","722501","29/12/2024 - 17:39","VILA JARDIM","SATURNINO DE BRITO","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02930916646516","-51.150648593902595","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722502","29/12/2024 - 17:40","VILA IPIRANGA","FERDINAND KISSLINGER","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.021627114546646","-51.163651943206794","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722504","29/12/2024 - 17:52","LOMBA DO PINHEIRO","TREZE","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.128142657736714","-51.11105925576469","",""
"PORTO ALEGRE","722509","29/12/2024 - 18:20","PARTENON","ALBION","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.0576727939155","-51.16523981094361","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722511","29/12/2024 - 18:22","PARTENON","NELSON ZANG","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.057839942497246","-51.15843772888184","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722515","29/12/2024 - 18:30","LAMI","AV. BEIRA RIO","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.240216125281684","-51.09052419662476","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722516","29/12/2024 - 18:31","LAMI","ESTRADA OTAVIANO JOSÉ PINTO","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.23784326532305","-51.087756156921394","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","722551","29/12/2024 - 20:17","TRÊS FIGUEIRAS","MATIAS JOSÉ BINS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.039043310232074","-51.16219167804697","",""
"PORTO ALEGRE","722565","29/12/2024 - 21:00","PETRÓPOLIS","PROFESSOR CRISTIANO FISCHER","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.044597242792793","-51.17223503518795","",""
"PORTO ALEGRE","722583","29/12/2024 - 21:34","AUXILIADORA","EUDORO BERLINK","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.024218828586047","-51.18976593017579","",""
"PORTO ALEGRE","722632","30/12/2024 - 06:25","FARROUPILHA","JOÃO PESSOA","INCÊNDIO","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.038746035608426","-51.21832609176636","CONTAINER",""
"PORTO ALEGRE","722664","30/12/2024 - 09:08","BOM JESUS","PROTASIO ALVES","PRODUTOS PERIGOSOS","ABT-1364","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.04171809176553","-51.10811948776246","QUÍMICO",""
"PORTO ALEGRE","722670","30/12/2024 - 09:35","CORONEL APARÍCIO BORGES","DA REPRESA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.080643801627268","-51.17118357620626","OCORRÊNCIA DE VULTO",""
