"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","575416","20/10/2023 - 21:07","BOM FIM","VASCO DA GAMA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.031557627542384","-51.211782177177824","DE ANIMAL",""
"PORTO ALEGRE","575491","21/10/2023 - 06:06","JARDIM LEOPOLDINA","RUA GERMANO BASLER, BAIRRO JARDIM LEOPOLDINA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.025324234393672","-51.11424565315247","",""
"PORTO ALEGRE","575557","21/10/2023 - 11:27","RUBEM BERTA","BERNARDINO SILVEIRA AMORIM","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.004207900921614","-51.09923611395348","EXTERMÍNIO",""
"PORTO ALEGRE","575584","21/10/2023 - 13:44","RESTINGA","RONDÔNIA","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.159302684434575","-51.14335298538209","DE ANIMAL",""
"PORTO ALEGRE","575606","21/10/2023 - 14:33","LOMBA DO PINHEIRO","TANGARÁ","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.11589770066451","-51.09754085540772","FESTAS E EVENTOS",""
"PORTO ALEGRE","575610","21/10/2023 - 14:40","ASSUNÇÃO","GUAIBA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.098300164430153","-51.26340866088868","",""
"PORTO ALEGRE","575624","21/10/2023 - 15:49","RUBEM BERTA","JOÃO PEREIRA DOS SANTOS","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.012049242502677","-51.11581204173608","DE ANIMAL",""
"PORTO ALEGRE","575625","21/10/2023 - 15:51","FARRAPOS","HUMBERTO ALBINO BIANCHI","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.983523890428856","-51.19744777679444","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","575655","21/10/2023 - 17:42","VILA CONCEIÇÃO","PADRE JOÃO BATISTA REUS","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.114496323981466","-51.24682188034058","DE ANIMAL",""
"PORTO ALEGRE","575656","21/10/2023 - 17:44","GLÓRIA","AV. APARÍCIO BORGES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1227","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.06624962888449","-51.18648648272939","CORTE PARCIAL",""
"PORTO ALEGRE","575659","21/10/2023 - 18:02","CIDADE BAIXA","LOPO GONÇALVES","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.041476615530353","-51.22193098068238","FESTAS E EVENTOS",""
"PORTO ALEGRE","575663","21/10/2023 - 18:13","PONTA GROSSA","REINALDO MULLER","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.17405120615285","-51.18399381637574","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","575670","21/10/2023 - 18:34","CENTRO HISTÓRICO","AVENIDA MAUÁ 1005","ATENDIMENTO PRÉ-HOSPITALAR","EMN-1355","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.02568650756501","-51.22877597808838","",""
"PORTO ALEGRE","575697","21/10/2023 - 20:04","VILA IPIRANGA","CORONEL GENES BENTO","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02794370187193","-51.15645274714789","LIXO | VEGETAÇÃO",""
"PORTO ALEGRE","575724","21/10/2023 - 20:56","HÍPICA","OLMIRO LAMETTA VIEGA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.1596180847157","-51.17712736129761","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","575734","21/10/2023 - 21:09","HÍPICA","GERALDO TOLENS LINCK","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.1586022761503","-51.177556570095156","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","575749","21/10/2023 - 22:08","RESTINGA","RUA DAS MATAS","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15217807991872","-51.1430311203003","DE ANIMAL",""
"PORTO ALEGRE","575772","21/10/2023 - 23:21","BELEM NOVO","AV JUCA BATISTA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.198026294114793","-51.17780969699679","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","575784","22/10/2023 - 00:36","CENTRO","RUA DEMÉTRIO RIBEIRO","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.036126837221012","-51.22813224792481","DE ANIMAL",""
"PORTO ALEGRE","575788","22/10/2023 - 01:18","CIDADE BAIXA","VENÂNCIO AIRES","INCÊNDIO","ABT-1227","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.04146732797109","-51.21712088573987","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","575799","22/10/2023 - 03:45","RIO BRANCO","FELIPE CAMARÃO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.030479535660152","-51.20968937873841","CONTAINER",""
"PORTO ALEGRE","575822","22/10/2023 - 08:14","PRAIA DE BELAS","AURELIANO DE FIGUEIREDO PINTO","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.042413806505007","-51.23313755851133","PALESTRAS/TREINAMENTOS EXTERNOS",""
"PORTO ALEGRE","575827","22/10/2023 - 08:51","PARTENON","CORONEL APARICIO BORGES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1227","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.064432800348566","-51.186354160308845","CORTE TOTAL",""
"PORTO ALEGRE","575834","22/10/2023 - 09:10","RESTINGA","RUA DAS MATAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.14423649068953","-51.10270097364876","REMOÇÃO | VISTORIA",""
"PORTO ALEGRE","575867","22/10/2023 - 11:28","CENTRO","SARMENTO LEITE","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.036433342736732","-51.22315406799317","DE ANIMAL",""
"PORTO ALEGRE","575873","22/10/2023 - 12:33","FLORESTA","CRISTÓVÃO COLOMBO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.021543509740027","-51.20802640914917","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","575880","22/10/2023 - 13:25","PETRÓPOLIS","AVENIDA PROTÁSIO ALVES","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.040752183293456","-51.166461758253625","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","575894","22/10/2023 - 15:12","PASSO DAREIA","AÇORES","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.010860134541744","-51.168545055855354","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","575896","22/10/2023 - 15:22","SÃO JOSÉ","RUA SÃO GUILHERME","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.068592574854502","-51.159639259833874","DE ANIMAL",""
"PORTO ALEGRE","575898","22/10/2023 - 15:27","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06524062738036","-51.23817443847657","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","575898","22/10/2023 - 15:27","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.064767074402724","-51.23663045317976","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","575921","22/10/2023 - 16:44","CIDADE BAIXA","LUIZ AFONSO","SALVAMENTO/BUSCA/RESGATE","ABT-1227","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.040139198032623","-51.22268199920654","ELEVADORES",""
"PORTO ALEGRE","575938","22/10/2023 - 17:05","BELÉM VELHO","GIÁCOMO MUTTONI","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.114505604687142","-51.162407398223884","VISTORIA",""
"PORTO ALEGRE","575946","22/10/2023 - 17:23","PROTÁSIO ALVES","DOUTOR CARLOS MARIA BINS","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03722283181587","-51.126761710325965","LIXO",""
"PORTO ALEGRE","575952","22/10/2023 - 17:48","PETRÓPOLIS","LAGEADO","AÇÕES PREVENTIVAS","ABT-1227","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.038876064930193","-51.18232011795045","AÉREA | APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","576003","22/10/2023 - 20:01","CENTRO","JÚLIO DE CASTILHOS","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.026206692367595","-51.22529447078705","COLISÃO/CHOQUE",""
"PORTO ALEGRE","576012","22/10/2023 - 20:37","RUBEM BERTA","ABELINO NICOLAU DE ALMEIDA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.99671851436535","-51.10578204899744","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","576036","22/10/2023 - 21:19","RUBEM BERTA","CARMELITA GRIPPI","PRODUTOS PERIGOSOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.00303724490602","-51.096510887145996","EXPLOSIVO",""
"PORTO ALEGRE","576042","22/10/2023 - 22:06","RUBEM BERTA","CARMELITA GRIPPI","PRODUTOS PERIGOSOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.002944330874495","-51.09728339639014","QUÍMICO",""
"PORTO ALEGRE","576051","22/10/2023 - 23:35","CORONEL APARÍCIO BORGES","HUGO CESARINI","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.071656582642387","-51.17332780837624","DE ANIMAL",""
"PORTO ALEGRE","576063","23/10/2023 - 06:48","SÃO SEBASTIÃO","BALTAZAR DE OLIVEIRA GARCIA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013182940904816","-51.12365173587852","",""
"PORTO ALEGRE","576084","23/10/2023 - 08:44","IPANEMA","TRAMANDAÍ","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.13282401782115","-51.2322735786438","DE ANIMAL",""
"PORTO ALEGRE","576104","23/10/2023 - 09:39","IPANEMA","GUAÍBA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.1336591228254","-51.235556602478034","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576107","23/10/2023 - 09:44","FARRAPOS","ALEXANDRE WAGNER","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.982167105087356","-51.19463682174683","VISTORIA",""
"PORTO ALEGRE","576109","23/10/2023 - 09:49","IPANEMA","GUAÍBA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.153068683630753","-51.22478485107422","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576115","23/10/2023 - 10:17","CENTRO","GENERAL ANDRADE NEVES","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.030646730131327","-51.22841119766236","DE ANIMAL",""
"PORTO ALEGRE","576121","23/10/2023 - 10:35","CAMPO NOVO","R. DO SCHNEIDER","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.16034164625452","-51.16109848022461","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576123","23/10/2023 - 10:39","CAMPO NOVO","R. DO SCHNEIDER","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.163161630295278","-51.1710548400879","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576138","23/10/2023 - 11:32","BOA VISTA","QUATORZE DE JULHO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.026318160184463","-51.17846846580506","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576139","23/10/2023 - 11:34","BOA VISTA","FRANCISCO PETUCO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01877522188872","-51.175882816314704","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576142","23/10/2023 - 11:40","BELÉM VELHO","COSTA GAMA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.126198601104377","-51.173758493937356","",""
"PORTO ALEGRE","576148","23/10/2023 - 12:08","RUBEM BERTA","TEREZINHA TURCATO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.014334652459297","-51.116745471954346","VISTORIA",""
"PORTO ALEGRE","576160","23/10/2023 - 12:57","CAMPO NOVO","RAFFAELE NIGRO","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.159135707406715","-51.17828607559205","DE ANIMAL",""
"PORTO ALEGRE","576170","23/10/2023 - 13:45","VILA ASSUNÇÃO","DOUTOR CASTRO DE MENEZES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.101548890625384","-51.24907493591309","VISTORIA",""
"PORTO ALEGRE","576199","23/10/2023 - 15:17","RUBEM BERTA","TEREZINHA TURCATO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01442755343761","-51.116745471954346","VISTORIA",""
"PORTO ALEGRE","576200","23/10/2023 - 15:21","INDEPENDÊNCIA","MOSTARDEIRO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02883079729985","-51.20676040649415","VISTORIA",""
"PORTO ALEGRE","576212","23/10/2023 - 16:14","CENTRO","SARMENTO LEITE","SALVAMENTO/BUSCA/RESGATE","ABT-1227","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.03005225961918","-51.219313144683845","ELEVADORES",""
"PORTO ALEGRE","576240","23/10/2023 - 17:53","PARTENON","AVENIDA BENTO GONÇALVES 3850","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.063838532576003","-51.15901708602906","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576241","23/10/2023 - 17:54","FARROUPILHA","JOÃO PESSOA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.035848195020414","-51.22021436691284","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576252","23/10/2023 - 18:24","TIMBAUVA 3","IRMÃ INÊS FAVERO","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.0267826080723","-51.10034108161927","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","576252","23/10/2023 - 18:24","TIMBAUVA 3","IRMÃ INÊS FAVERO","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.026661600103946","-51.100369120389516","",""
"PORTO ALEGRE","576258","23/10/2023 - 18:46","HÍPICA","ESTRADA EDGAR PIRES DE CASTRO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.156259947559576","-51.165347099304206","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","576261","23/10/2023 - 18:54","RUBEM BERTA","TEREZINHA TURCATO","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013498539738634","-51.11659526824951","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576264","23/10/2023 - 19:05","RUBEM BERTA","SILVESTRE FÉLIX RODRIGUES","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.009596587182855","-51.11638069152833","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576267","23/10/2023 - 19:15","MENINO DEUS","GONÇALVES DIAS","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.05594557538085","-51.21939947603695","PALESTRAS/TREINAMENTOS EXTERNOS",""
"PORTO ALEGRE","576275","23/10/2023 - 19:42","CORONEL APARÍCIO BORGES","DO MATO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.077468651880636","-51.1749815940857","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","576275","23/10/2023 - 19:42","CORONEL APARÍCIO BORGES","DO MATO","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.076317406496305","-51.174445046790105","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","576290","23/10/2023 - 20:59","CRISTAL","DÁLIA","OCORRÊNCIA NÃO ATENDIDA","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.089593051709105","-51.23922586441041","",""
"PORTO ALEGRE","576317","23/10/2023 - 23:38","RESTINGA","VEREADOR MILTON POZZOLO DE OLIVEIRA","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.156445482983674","-51.136422157287605","ACIDENTES DOMÉSTICOS",""
"PORTO ALEGRE","576327","24/10/2023 - 01:47","JARDIM FLORESTA","TAIM","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.99681197231282","-51.15609884262086","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","576366","24/10/2023 - 09:11","GLÓRIA","NOSSA SENHORA DAS GRAÇAS","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.06970677048116","-51.20291948318482","DE ANIMAL",""
"PORTO ALEGRE","576403","24/10/2023 - 11:12","LAMI","ESTRADA DO VAREJÃO","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.22000794402366","-51.09813589766805","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576404","24/10/2023 - 11:13","BOM FIM","OSVALDO ARANHA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.032764502354556","-51.21718883514405","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576405","24/10/2023 - 11:14","BOM FIM","OSVALDO ARANHA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03274592560196","-51.21744632720947","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576410","24/10/2023 - 11:33","LAMI","ESTRADA OTAVIANO JOSÉ PINTO","AÇÕES PREVENTIVAS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.22453189101773","-51.09902142486959","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576420","24/10/2023 - 11:48","RESTINGA","CLARA NUNES","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.155963090154945","-51.14900708198548","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576421","24/10/2023 - 11:50","RESTINGA","ISRAEL STAROSTA","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15036901637144","-51.14935040473939","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576432","24/10/2023 - 12:30","SANTA TEREZA","NOSSA SENHORA DO BRASIL","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06994817788018","-51.222853660583496","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","576436","24/10/2023 - 12:57","PRAIA DE BELAS","OTÁVIO FRANCISCO CARUSO DA ROCHA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04469005876722","-51.23023509979249","VISTORIA",""
"PORTO ALEGRE","576443","24/10/2023 - 13:09","VILA IPIRANGA","BENNO MENTZ","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02377294712484","-51.146678924560554","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576444","24/10/2023 - 13:11","VILA IPIRANGA","GASPAR DE LEMOS","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.026652562883037","-51.14603519439698","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576455","24/10/2023 - 13:50","CENTRO","ALBERTO BINS 325","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.027730075016137","-51.21824026107789","DE ANIMAL",""
"PORTO ALEGRE","576458","24/10/2023 - 14:09","SARANDI","AFFONSO PAULO FEIJÓ","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.989173865660756","-51.11350536346436","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","576465","24/10/2023 - 14:35","BOA VISTA","WALDEMAR CANTERJI","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.021195155620273","-51.180378198623664","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576478","24/10/2023 - 15:11","BOA VISTA","ENGENHEIRO ALFREDO CORREA DAUDT","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02065172074969","-51.178200244903564","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576484","24/10/2023 - 15:25","JARDIM DO SALSO","ENGENHEIRO ANTONIO CARLOS TIBIRIÇA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.047634075667453","-51.17481529712678","VISTORIA",""
"PORTO ALEGRE","576550","24/10/2023 - 17:52","MENINO DEUS","GONÇALVES DIAS","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0572270629846","-51.21939947603695","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","576588","24/10/2023 - 19:25","CAVALHADA","AVENIDA CAVALHADA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.100026643645847","-51.23025655746461","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","576606","24/10/2023 - 20:20","HUMAITÁ","FREDERICO MENTZ","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.977394976520838","-51.19603157043458","LIXO",""
"PORTO ALEGRE","576611","24/10/2023 - 20:34","CIDADE BAIXA","LUIZ AFONSO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04081255284884","-51.223905086517334","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","576631","24/10/2023 - 21:38","CAVALHADA","VICENTE MONTEGGIA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.103832217134507","-51.22298240661622","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","576649","24/10/2023 - 22:53","BOM FIM","OSVALDO ARANHA","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.036182565567106","-51.213734954419614","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","576678","25/10/2023 - 08:14","HIGIENÓPOLIS","ARI MARINHO","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01294112734244","-51.18148326873779","DE ANIMAL",""
"PORTO ALEGRE","576685","25/10/2023 - 08:58","SÃO JOSÉ","VIDAL DE NEGREIROS","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.065379907236707","-51.16807222366333","CORTE TOTAL",""
"PORTO ALEGRE","576686","25/10/2023 - 08:59","IPANEMA","PEDRA REDONDA","AÇÕES PREVENTIVAS","ABT-1227","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.138651047604956","-51.22442007064819","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","576703","25/10/2023 - 09:43","IPANEMA","GUAIBA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.152516695819255","-51.22442543506622","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576704","25/10/2023 - 09:49","SERRARIA","AVENIDA DA SERRARIA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.14735383672923","-51.21616959571839","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","576706","25/10/2023 - 09:56","VILA JOÃO PESSOA","ROCIO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.064915640286667","-51.17798566818238","VISTORIA",""
"PORTO ALEGRE","576715","25/10/2023 - 10:09","BELA VISTA","DR CARLOS GOMES","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.029513517637866","-51.180453300476074","VISTORIA DE HIDRANTES",""
