"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","701676","01/11/2024 - 00:50","PASSO DAREIA","ASSIS BRASIL","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.0113431896738","-51.16596962626413","LIXO",""
"PORTO ALEGRE","701693","01/11/2024 - 03:11","RESTINGA","BISPO MARINO PRUDÊNCIO MOREIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.152261574358345","-51.13332152366638","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","701693","01/11/2024 - 03:11","RESTINGA","BISPO MARINO PRUDÊNCIO MOREIRA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.152808925045452","-51.13354682922364","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","701711","01/11/2024 - 07:36","PONTA GROSSA","ESTRADA RETIRO DA PONTA GROSSA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.18549602210943","-51.197125911712654","EXTERMÍNIO",""
"PORTO ALEGRE","701713","01/11/2024 - 08:07","PRAIA DE BELAS","AURELIANO DE FIGUEIREDO PINTO","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.0428047275403","-51.22754216194153","DESENCARCERAMENTO",""
"PORTO ALEGRE","701713","01/11/2024 - 08:07","PRAIA DE BELAS","AURELIANO DE FIGUEIREDO PINTO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.043018338299383","-51.227767467498786","",""
"PORTO ALEGRE","701721","01/11/2024 - 09:03","RESTINGA","BISPO MARINO PRUDÊNCIO MOREIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15266049126099","-51.1335575580597","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","701732","01/11/2024 - 09:38","NAVEGANTES","AV. MAUÁ","SALVAMENTO/BUSCA/RESGATE","EAL-715","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-29.99523236342465","-51.208090782165534","AFOGAMENTO",""
"PORTO ALEGRE","701742","01/11/2024 - 09:56","TERESÓPOLIS","OCTÁVIO DE SOUZA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08580549684829","-51.22242450714112","EXTERMÍNIO",""
"PORTO ALEGRE","701744","01/11/2024 - 10:02","PETRÓPOLIS","EÇA DE QUEIROZ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.046733234361","-51.192812919616706","",""
"PORTO ALEGRE","701748","01/11/2024 - 10:20","SÃO GERALDO","QUINTINO BANDEIRA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01295970780612","-51.20474338531495","DE ANIMAL",""
"PORTO ALEGRE","701754","01/11/2024 - 11:00","PROTÁSIO ALVES","MANOEL MARQUES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.038485975260432","-51.17390871708932","VISTORIA",""
"PORTO ALEGRE","701758","01/11/2024 - 11:11","MEDIANEIRA","NUNES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07022672414727","-51.207554340362556","",""
"PORTO ALEGRE","701786","01/11/2024 - 12:21","SANTA TEREZA","DONA MARIA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.071303762336388","-51.232520341873176","VEGETAÇÃO",""
"PORTO ALEGRE","701786","01/11/2024 - 12:21","SANTA TEREZA","DONA MARIA","INCÊNDIO","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.070913801587217","-51.23371124267579","LIXO",""
"PORTO ALEGRE","701794","01/11/2024 - 13:11","MÁRIO QUINTANA","LUCAS ESPINDOLA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.035681007535025","-51.114170547995286","VEGETAÇÃO",""
"PORTO ALEGRE","701807","01/11/2024 - 13:53","SARANDI","ASSIS BRASIL","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.001532072099543","-51.13195906063038","VEGETAÇÃO",""
"PORTO ALEGRE","701828","01/11/2024 - 15:22","VILA NOVA","AMAPÁ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.105354405499437","-51.20598793029786","",""
"PORTO ALEGRE","701846","01/11/2024 - 15:50","CAMPO NOVO","AV. EDGAR PÍRES DE CASTRO","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.163755300868317","-51.15510090406291","DE ANIMAL",""
"PORTO ALEGRE","701848","01/11/2024 - 15:59","GUARUJÁ","URUSSANGA","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.157632901432127","-51.22199535369873","APOIO À PESSOA OU INSTITUIÇÃO | INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","701856","01/11/2024 - 16:25","LOMBA DO PINHEIRO","RUA VICTORINO LUIZ DE FRAGA","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.099896694646826","-51.112826925823434","VEGETAÇÃO",""
"PORTO ALEGRE","701861","01/11/2024 - 16:32","SARANDI","ADERBAL ROCHA DE FRAGA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.98056867665628","-51.137430667877204","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","701865","01/11/2024 - 16:42","CASCATA","RUA DA GRUTA","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.083911665019155","-51.188349723815925","ELEVADORES",""
"PORTO ALEGRE","701878","01/11/2024 - 17:06","BOM JESUS","PANAMÁ","OCORRÊNCIA NÃO ATENDIDA","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.046807530861226","-51.16045475006104","",""
"PORTO ALEGRE","701884","01/11/2024 - 17:27","PEDRA REDONDA","MANOEL LEÃO","INCÊNDIO","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.131487835118786","-51.23993396759033","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","701897","01/11/2024 - 18:00","PASSO DAREIA","ASSIS BRASIL","OCORRÊNCIA NÃO ATENDIDA","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.011547584436492","-51.16431713104249","",""
"PORTO ALEGRE","701900","01/11/2024 - 18:07","CAVALHADA","AVENIDA CAVALHADA","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.123618836800834","-51.22420549392701","DE ANIMAL",""
"PORTO ALEGRE","701905","01/11/2024 - 18:27","LOMBA DO PINHEIRO","BC DO ALBINO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.13801083344848","-51.09736910868152","LIXO",""
"PORTO ALEGRE","701911","01/11/2024 - 18:42","LOMBA DO PINHEIRO","RUA VICTORINO LUIZ DE FRAGA","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09891278953911","-51.11211061477662","VEGETAÇÃO",""
"PORTO ALEGRE","701940","01/11/2024 - 19:45","CAVALHADA","EDUARDO PRADO","SALVAMENTO/BUSCA/RESGATE","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.124361221924758","-51.22042894363404","DE ANIMAL",""
"PORTO ALEGRE","701959","01/11/2024 - 20:30","LOMBA DO PINHEIRO","SÃO BENEDITO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.10984658079319","-51.105780601501465","",""
"PORTO ALEGRE","701973","01/11/2024 - 21:05","CENTRO HISTÓRICO","RUA RIACHUELO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03128763965811","-51.22561097145081","CONTAINER",""
"PORTO ALEGRE","701979","01/11/2024 - 21:18","ABERTA DOS MORROS","JORGE PEREIRA NUNES","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.145758073595086","-51.18021726608277","VEGETAÇÃO",""
"PORTO ALEGRE","701986","01/11/2024 - 21:45","GLÓRIA","SÃO JOAQUIM","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.076280269325384","-51.196739649296475","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","701993","01/11/2024 - 22:05","TRISTEZA","DOUTOR ARMANDO BARBEDO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.112426704837784","-51.25630617141724","",""
"PORTO ALEGRE","702002","01/11/2024 - 22:38","SÃO JOSÉ","PRIMEIRO DE SETEMBRO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.073884892354183","-51.16296529769898","",""
"PORTO ALEGRE","702015","01/11/2024 - 23:53","AZENHA","DOUTOR CARLOS BARBOSA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.057714581087385","-51.21374487876893","LIXO",""
"PORTO ALEGRE","702042","02/11/2024 - 02:07","ESPÍRITO SANTO","RUA PROFESSOR JOAQUIM FELIZARDO","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.149970090201247","-51.208069324493415","VEGETAÇÃO",""
"PORTO ALEGRE","702098","02/11/2024 - 10:05","MÁRIO QUINTANA","RUA IRMÃO ANTÔNIO CECCHIN, 211","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.027256342676186","-51.096489429473884","EDIFICAÇÃO MULTIFAMILIAR | MEIO DE TRANSPORTE",""
"PORTO ALEGRE","702098","02/11/2024 - 10:05","MÁRIO QUINTANA","RUA IRMÃO ANTÔNIO CECCHIN, 211","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.03571816172533","-51.11438520097533","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","702104","02/11/2024 - 10:33","CIDADE BAIXA","SOFIA VELOSO","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03685130327578","-51.22210264205933","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","702115","02/11/2024 - 11:14","HIGIENÓPOLIS","LUZITANA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01944407704075","-51.18396162986756","DE ANIMAL",""
"PORTO ALEGRE","702119","02/11/2024 - 11:38","TRISTEZA","MAJOR CUPERTINO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.104349676281362","-51.25236867742972","VISTORIA",""
"PORTO ALEGRE","702124","02/11/2024 - 12:06","CASCATA","AVENIDA AMIR DOMINGUES","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08476575052966","-51.179895401000984","VEGETAÇÃO",""
"PORTO ALEGRE","702125","02/11/2024 - 12:09","MARCÍLIO DIAS","GARÇA MOURA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01781837959195","-51.213841438293464","EXTERMÍNIO",""
"PORTO ALEGRE","702128","02/11/2024 - 12:16","CRISTO REDENTOR","JOÃO ZANENGA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.008853340722336","-51.15521907806397","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","702144","02/11/2024 - 13:37","CASCATA","DO MARIA LÚCIA PETITI","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.087977788700872","-51.18268489837647","VEGETAÇÃO",""
"PORTO ALEGRE","702144","02/11/2024 - 13:37","CASCATA","DO MARIA LÚCIA PETITI","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.087717858855733","-51.182513155939425","OCORRÊNCIA DE VULTO | VEGETAÇÃO",""
"PORTO ALEGRE","702146","02/11/2024 - 13:39","VILA IPIRANGA","BENNO MENTZ","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.018180680188443","-51.14705443382264","VISTORIA",""
"PORTO ALEGRE","702149","02/11/2024 - 13:52","VILA IPIRANGA","GASTON ENGLERT","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.018570847388478","-51.158823957065636","",""
"PORTO ALEGRE","702155","02/11/2024 - 14:00","SÃO JOSÉ","DONA FIRMINA","OCORRÊNCIA NÃO ATENDIDA","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.07169372154879","-51.16933822631837","",""
"PORTO ALEGRE","702162","02/11/2024 - 14:34","CENTRO","SARMENTO LEITE","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.02979217764896","-51.217296123504646","CONTAINER",""
"PORTO ALEGRE","702173","02/11/2024 - 15:10","PASSO DAS PEDRAS","GOMES DE CARVALHO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.017028745500614","-51.1275601387024","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","702173","02/11/2024 - 15:10","PASSO DAS PEDRAS","GOMES DE CARVALHO","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01771619200491","-51.1268949508667","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","702206","02/11/2024 - 17:20","SÃO JOÃO","SOUZA REIS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.005155595485324","-51.19036676812861","",""
"PORTO ALEGRE","702207","02/11/2024 - 17:23","HUMAITÁ","PALMIRA GOBBI","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.98075454174913","-51.1900019645691","LIXO",""
"PORTO ALEGRE","702230","02/11/2024 - 18:24","INDEPENDÊNCIA","VINTE E QUATRO DE OUTUBRO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02590015522496","-51.20271563529969","CONTAINER",""
"PORTO ALEGRE","702235","02/11/2024 - 18:32","LOMBA DO PINHEIRO","JOSÉ ELIAS FLORES","AÇÕES PREVENTIVAS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.10670950468155","-51.12451314926148","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","702236","02/11/2024 - 18:40","PARTENON","ARTHUR AZEVEDO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.056614179678192","-51.19225514983776","REMOÇÃO",""
"PORTO ALEGRE","702246","02/11/2024 - 19:06","CRISTO REDENTOR","AMÉRICO SILVEIRA","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01160332481083","-51.151410341262824","CAPOTAMENTO",""
"PORTO ALEGRE","702246","02/11/2024 - 19:06","CRISTO REDENTOR","AMÉRICO SILVEIRA","OCORRÊNCIA NÃO ATENDIDA","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.01156616337184","-51.15032672882081","",""
"PORTO ALEGRE","702251","02/11/2024 - 19:21","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.088033487864525","-51.1827278137207","VEGETAÇÃO",""
"PORTO ALEGRE","702251","02/11/2024 - 19:21","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.0860282982087","-51.177663803100586","VEGETAÇÃO",""
"PORTO ALEGRE","702251","02/11/2024 - 19:21","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.086696699278228","-51.17712736129761","VEGETAÇÃO",""
"PORTO ALEGRE","702251","02/11/2024 - 19:21","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.087457928327332","-51.182856608389486","OCORRÊNCIA DE VULTO | VEGETAÇÃO",""
"PORTO ALEGRE","702251","02/11/2024 - 19:21","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.086473899423673","-51.180453300476074","TERRENO BALDIO | VEGETAÇÃO",""
"PORTO ALEGRE","702280","02/11/2024 - 20:09","VILA IPIRANGA","BENNO MENTZ","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.018217839149138","-51.14705443382264","REMOÇÃO",""
"PORTO ALEGRE","702281","02/11/2024 - 20:12","JARDIM CARVALHO","ENGENHEIRO OSCAR DA CUNHA CORRÊA","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.05631702277009","-51.14305257797242","DESAPARECIMENTO",""
"PORTO ALEGRE","702305","02/11/2024 - 21:51","CIDADE BAIXA","SOFIA VELOSO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.043891351396375","-51.22465610504151","CONTAINER",""
"PORTO ALEGRE","702376","03/11/2024 - 01:58","RESTINGA","RUA A BECO DOS BITA","OCORRÊNCIA NÃO ATENDIDA","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.14510862772037","-51.143395900726325","",""
"PORTO ALEGRE","702388","03/11/2024 - 05:26","RESTINGA","RUA A BECO DOS BITA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.14521996160251","-51.14324569702149","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","702406","03/11/2024 - 08:18","SÃO JOSÉ","RUA SÃO GUILHERME","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.06927966364029","-51.16030453779783","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","702415","03/11/2024 - 08:40","SÃO JOSÉ","CLEMENTE PEREIRA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.070783814329328","-51.165990696813054","REMOÇÃO",""
"PORTO ALEGRE","702419","03/11/2024 - 08:55","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.084190171974285","-51.17558240890503","VEGETAÇÃO",""
"PORTO ALEGRE","702419","03/11/2024 - 08:55","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.087792124595477","-51.18255615234375","VEGETAÇÃO",""
"PORTO ALEGRE","702419","03/11/2024 - 08:55","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.086752399163434","-51.18405751875803","VEGETAÇÃO",""
"PORTO ALEGRE","702419","03/11/2024 - 08:55","CASCATA","RUA MANOEL BITTENCOURT","INCÊNDIO","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.089927240761416","-51.184014866082435","VEGETAÇÃO",""
"PORTO ALEGRE","702430","03/11/2024 - 09:42","CENTRO HISTÓRICO","RUA RIACHUELO","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.031408390264414","-51.22674822807313","ELEVADORES",""
"PORTO ALEGRE","702453","03/11/2024 - 11:18","LAGEADO","RUA 1, 185","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.031352659233637","-51.1135482788086","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","702464","03/11/2024 - 11:57","ANCHIETA","AVENIDA DIQUE","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.983561062369102","-51.15560248487659","LIXO",""
"PORTO ALEGRE","702466","03/11/2024 - 12:04","SANTA TEREZA","DOUTOR IDELFONSO PINTO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.068666854953218","-51.231522560119636","VISTORIA",""
"PORTO ALEGRE","702470","03/11/2024 - 12:28","RESTINGA","TEN ARIZOLI FAGUNDES","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.153087237789236","-51.14305257797242","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","702487","03/11/2024 - 13:45","RESTINGA","JOSÉ LUIZ PEREIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15080505010736","-51.13258123397828","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","702502","03/11/2024 - 15:07","SARANDI","DO PAMPA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.998410139250296","-51.12483501434327","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","702532","03/11/2024 - 17:43","HIGIENÓPOLIS","HONORIO SILVEIRA DIAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.018497111517565","-51.184978688588544","VISTORIA",""
"PORTO ALEGRE","702544","03/11/2024 - 18:33","JARDIM FLORESTA","AVENIDA SERTORIO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.999023382522065","-51.15869522094727","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","702547","03/11/2024 - 18:46","GUARUJÁ","MURA","INCÊNDIO","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.15217808051432","-51.22032163544472","LIXO",""
"PORTO ALEGRE","702560","03/11/2024 - 19:15","CENTRO","RUA DEMÉTRIO RIBEIRO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.036089684972865","-51.230857372283936","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","702569","03/11/2024 - 19:33","VILA PITINGA","ARMANDO PEDRO DA ROSA","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.143234488513873","-51.102733612060554","DE ANIMAL",""
"PORTO ALEGRE","702573","03/11/2024 - 19:50","IPANEMA","PORTO CALVO","SALVAMENTO/BUSCA/RESGATE","ABT-10327","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.13041145554519","-51.23508454360577","ELEVADORES",""
"PORTO ALEGRE","702578","03/11/2024 - 20:10","BOM FIM","RUA IRMÃO JOSÉ OTÃO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.03075819295543","-51.215837001800544","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","702585","03/11/2024 - 20:26","ABERTA DOS MORROS","ESTRADA GEDEON LEITE","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.137222158125986","-51.17255687713624","DESENCARCERAMENTO",""
"PORTO ALEGRE","702588","03/11/2024 - 20:30","BELÉM NOVO","PAULO FONTOURA GASTAL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.21092212531413","-51.17953062057496","EXTERMÍNIO",""
"PORTO ALEGRE","702590","03/11/2024 - 20:32","SANTA TEREZA","DONA OTÍLIA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.078527043075436","-51.2293553352356","LIXO | TERRENO BALDIO",""
"PORTO ALEGRE","702596","03/11/2024 - 21:00","AGRONOMIA","ANTÔNIO CARVALHO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.05575985116367","-51.14753723144532","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","702604","03/11/2024 - 21:34","BOM JESUS","RUA M","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.04548875969828","-51.15311925193988","DE ANIMAL",""
"PORTO ALEGRE","702616","03/11/2024 - 22:11","RIO BRANCO","RUA MARIANTE","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03261298561457","-51.20464070803447","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","702618","03/11/2024 - 22:25","MENINO DEUS","ERICO VERISSIMO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.057152774301034","-51.21817588806153","CONTAINER | LIXO",""
"PORTO ALEGRE","702624","03/11/2024 - 23:04","BELÉM VELHO","ESTRADA DO RINCÃO","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.119294332511437","-51.154167652130134","DE ANIMAL",""
"PORTO ALEGRE","702630","04/11/2024 - 00:18","PETRÓPOLIS","PROFESSOR LANGENDONCK","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.045841672011758","-51.190109252929695","OCORRÊNCIA DE VULTO",""
