"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","666927","04/07/2024 - 18:43","MORRO SANTANA","AV. PROTÁSIO ALVES","SALVAMENTO/BUSCA/RESGATE","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.042442516939676","-51.135284941195344","COLISÃO/CHOQUE",""
"PORTO ALEGRE","666931","04/07/2024 - 18:57","CENTRO","SARMENTO LEITE","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03040522691577","-51.21944189071656","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","666947","04/07/2024 - 20:29","HÍPICA","AV. EDGAR PIRES DE CASTRO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15520238897683","-51.17530345916749","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","666948","04/07/2024 - 20:31","HÍPICA","AV. EDGAR PIRES DE CASTRO","OCORRÊNCIA NÃO ATENDIDA","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.161825858435318","-51.15875959396363","",""
"PORTO ALEGRE","666952","04/07/2024 - 20:53","TERESÓPOLIS","DEP ASTÉRIO DE MELO","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.094503660526673","-51.20245814323426","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","666968","04/07/2024 - 22:44","TERESÓPOLIS","PROFESSOR CARVALHO DE FREITAS","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.076874462387376","-51.20851993560792","SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","666973","04/07/2024 - 23:05","JARDIM CARVALHO","PODALÍRIO JOÃO DA ROCHA","PRODUTOS PERIGOSOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.063420685912188","-51.14809513092042","QUÍMICO",""
"PORTO ALEGRE","666984","05/07/2024 - 00:28","CIDADE BAIXA","JOSE DO PATROCINIO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.038597430460342","-51.22426986694337","CONTAINER | LIXO",""
"PORTO ALEGRE","666989","05/07/2024 - 00:47","INDEPENDÊNCIA","AV. INDEPENDÊNCIA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.027451409207988","-51.21150255203247","CONTAINER | LIXO",""
"PORTO ALEGRE","666994","05/07/2024 - 04:58","MENINO DEUS","ALMIRANTE GONÇALVES","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.058972831002333","-51.22019290924073","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667002","05/07/2024 - 07:03","JARDIM CARVALHO","GRALHA AZUL","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.056502745942154","-51.15181803703308","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","667028","05/07/2024 - 09:31","BELÉM VELHO","COSTA GAMA","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.158430690171823","-51.158866882324226","DE ANIMAL",""
"PORTO ALEGRE","667035","05/07/2024 - 10:02","SANTA ROSA","ACESSO QUATRO","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.002145289517955","-51.09440803527833","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667066","05/07/2024 - 13:32","NAVEGANTES","BRASIL","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.006604986279395","-51.19643926620484","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","667081","05/07/2024 - 14:29","RIO BRANCO","SÃO MANOEL","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.044782931299377","-51.20375633239747","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667083","05/07/2024 - 14:39","MÁRIO QUINTANA","DEODORO","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.036516934985578","-51.109707355499275","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","667156","05/07/2024 - 19:34","HIGIENÓPOLIS","GERMANO PETERSEN JÚNIOR","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.017604714517127","-51.190345287323005","",""
"PORTO ALEGRE","667159","05/07/2024 - 19:36","TERESÓPOLIS","PROFESSOR CARVALHO DE FREITAS","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.077245831238876","-51.20819807052612","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","667179","05/07/2024 - 20:47","MENINO DEUS","RUA MARCÍLIO DIAS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.050002227650616","-51.21824026107789","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","667193","05/07/2024 - 22:16","PROTÁSIO ALVES","ALFAZEMA","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.047439048862977","-51.12762451171876","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","667197","05/07/2024 - 22:49","SANTO ANTÔNIO","LUIZ DE CAMÕES","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.055852713315808","-51.20124578475953","DE ANIMAL",""
"PORTO ALEGRE","667206","05/07/2024 - 23:49","CENTRO HISTÓRICO","RUA PRAÇA CONDE DE PORTO ALEGRE","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.031909968131284","-51.224570274353034","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","667228","06/07/2024 - 06:32","PRAIA DE BELAS","EDVALDO PEREIRA PAIVA","SALVAMENTO/BUSCA/RESGATE","EAL-715","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.03260747063308","-51.24146453260774","AFOGAMENTO",""
"PORTO ALEGRE","667230","06/07/2024 - 07:30","SÃO SEBASTIÃO","BALTAZAR DE OLIVEIRA GARCIA","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.012068073645285","-51.125518840869205","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667248","06/07/2024 - 10:25","SÃO JOSÉ","PRIMEIRO DE SETEMBRO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.077563814710118","-51.16162419319153","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","667256","06/07/2024 - 11:13","GLÓRIA","RUA GENERAL JONATAS BORGES FORTES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07661450336188","-51.194379329681404","VISTORIA",""
"PORTO ALEGRE","667260","06/07/2024 - 11:44","CASCATA","PROFESSOR OSCAR PEREIRA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09521841690121","-51.177899837493904","VISTORIA",""
"PORTO ALEGRE","667269","06/07/2024 - 12:48","INDEPENDÊNCIA","INDEPENDENCIA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02931853680293","-51.219388546806705","CONTAINER",""
"PORTO ALEGRE","667275","06/07/2024 - 13:27","CAMPO NOVO","ESTRADA CRISTIANO KRAEMER","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.127479178494983","-51.20193243026734","DE ANIMAL",""
"PORTO ALEGRE","667279","06/07/2024 - 13:43","PARTENON","HUMBERTO DE CAMPOS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.065426333811942","-51.19932264089585","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","667309","06/07/2024 - 15:54","LAMI","ITAMBÉ","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.23319006895204","-51.097755432128906","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","667327","06/07/2024 - 17:05","RESTINGA","VALTER DE AZEREDO","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.144266828787508","-51.1255344878475","",""
"PORTO ALEGRE","667339","06/07/2024 - 18:04","ILHA DAS FLORES","BR 290","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-29.988356125986456","-51.21401309967042","COLISÃO/CHOQUE",""
"PORTO ALEGRE","667339","06/07/2024 - 18:04","ILHA DAS FLORES","BR 290","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.988727826673358","-51.216309070587165","DESENCARCERAMENTO",""
"PORTO ALEGRE","667339","06/07/2024 - 18:04","ILHA DAS FLORES","BR 290","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.988843656163567","-51.21739246102311","",""
"PORTO ALEGRE","667347","06/07/2024 - 18:30","CIDADE BAIXA","TRAVESSA PESQUEIRO","OCORRÊNCIA NÃO ATENDIDA","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.044091028842818","-51.22462391853333","",""
"PORTO ALEGRE","667350","06/07/2024 - 18:49","BOM FIM","FELIPE CAMARÃO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.033637605798845","-51.20978593826295","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","667357","06/07/2024 - 19:28","GLÓRIA","RUA GENERAL JONATAS BORGES FORTES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07655879776754","-51.194336414337165","EXTERMÍNIO",""
"PORTO ALEGRE","667368","06/07/2024 - 20:11","BELEM NOVO","AV DO LAMI","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.21272080581471","-51.15972518920899","DESENCARCERAMENTO",""
"PORTO ALEGRE","667390","06/07/2024 - 23:26","HUMAITÁ","MAX JUNIMAN","PRODUTOS PERIGOSOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.978432573511096","-51.18619282159659","EXPLOSIVO",""
"PORTO ALEGRE","667393","06/07/2024 - 23:45","PETRÓPOLIS","LAVRAS","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.039154698616485","-51.18974447250367","ELEVADORES",""
"PORTO ALEGRE","667394","06/07/2024 - 23:47","AZENHA","OLAVO BILAC","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.041067962099238","-51.2137770652771","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","667408","07/07/2024 - 00:24","FLORESTA","FARRAPOS","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.011409343034657","-51.20295915080149","DESENCARCERAMENTO",""
"PORTO ALEGRE","667447","07/07/2024 - 05:20","TERESÓPOLIS","RUA CANAÃ","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.083298946957306","-51.20167493820191","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","667447","07/07/2024 - 05:20","TERESÓPOLIS","RUA CANAÃ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.083057572133175","-51.20150327682496","",""
"PORTO ALEGRE","667455","07/07/2024 - 07:19","TERESÓPOLIS","ARNALDO BOHRER","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08311327406796","-51.20152473449708","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","667468","07/07/2024 - 08:46","CRISTO REDENTOR","ÁLVARES CABRAL","SALVAMENTO/BUSCA/RESGATE","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.012383711813698","-51.15783691406251","ELEVADORES",""
"PORTO ALEGRE","667479","07/07/2024 - 10:58","CENTRO HISTÓRICO","RUA DOS ANDRADAS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.032894539525234","-51.23874306678772","CONTAINER",""
"PORTO ALEGRE","667505","07/07/2024 - 13:22","PASSO DAS PEDRAS","TENENTE ARY TARRAGÔ","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.011584744093078","-51.13075733184815","",""
"PORTO ALEGRE","667521","07/07/2024 - 15:11","MENINO DEUS","BARBEDO","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.05758921951879","-51.2248706817627","DE ANIMAL",""
"PORTO ALEGRE","667533","07/07/2024 - 16:20","JARDIM LEOPOLDINA","RUA JANDYR MAYA FAILLACE","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.017957726131858","-51.114728450775154","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","667539","07/07/2024 - 16:36","FLORESTA","DOUTOR TIMÓTEO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01961129012384","-51.19991546045337","CONTAINER",""
"PORTO ALEGRE","667547","07/07/2024 - 17:27","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.063857103497906","-51.23505234718323","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667547","07/07/2024 - 17:27","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.066011357465253","-51.234934686903394","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667558","07/07/2024 - 18:14","RIO BRANCO","RAMIRO BARCELOS","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.034046289874567","-51.208262476563","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","667560","07/07/2024 - 18:21","PASSO DAREIA","ROQUE CALAGE","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013034029626017","-51.16382360458375","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","667572","07/07/2024 - 19:37","HUMAITÁ","RUA DONA TEODORA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.991645628726804","-51.195559270504376","LIXO",""
"PORTO ALEGRE","667594","07/07/2024 - 22:00","CENTRO","MARECHAL FLORIANO PEIXOTO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.029627303903695","-51.22674822807313","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","667619","08/07/2024 - 07:49","PROTÁSIO ALVES","HÉLIO PIMPÃO","PRODUTOS PERIGOSOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.038931791730132","-51.17371559143067","QUÍMICO",""
"PORTO ALEGRE","667655","08/07/2024 - 10:15","SÃO JOSÉ","VIDAL NEGREIROS","OCORRÊNCIA NÃO ATENDIDA","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.069836761538234","-51.16708514430756","",""
"PORTO ALEGRE","667676","08/07/2024 - 12:13","CRISTAL","DIÁRIO DE NOTÍCIAS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.094828473549804","-51.24986911433561","",""
"PORTO ALEGRE","667676","08/07/2024 - 12:13","CRISTAL","DIÁRIO DE NOTÍCIAS","ATENDIMENTO PRÉ-HOSPITALAR","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.094401552051316","-51.24993324279786","",""
"PORTO ALEGRE","667684","08/07/2024 - 12:39","SARANDI","VINTE E UM DE ABRIL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.983059240001744","-51.12968444824219","VISTORIA",""
"PORTO ALEGRE","667709","08/07/2024 - 14:19","CORONEL APARÍCIO BORGES","PEDRO BOTICARIO","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07351351088704","-51.20025873184205","LIXO",""
"PORTO ALEGRE","667717","08/07/2024 - 14:44","CHAPÉU DO SOL","DO SCHNEIDER","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.180265331151055","-51.16968154907227","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","667735","08/07/2024 - 15:47","VILA ASSUNÇÃO","DOUTOR CASTRO DE MENEZES","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.098188777638782","-51.25061988830567","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667753","08/07/2024 - 17:07","PASSO DAREIA","MARECHAL JOSÉ INÁCIO DA SILVA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.0118618","-51.1787761","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","667756","08/07/2024 - 17:23","SÃO JOSÉ","SÃO GUILHERME","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0769858731892","-51.15854501724244","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","667790","08/07/2024 - 19:15","CENTRO","PRAÇA QUINZE NOVEMBRO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.028677532904215","-51.22774600982666","CONTAINER | LIXO",""
"PORTO ALEGRE","667792","08/07/2024 - 19:17","GUARUJÁ","ARARANGUA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.159525320031864","-51.22244596481324","EXTERMÍNIO",""
"PORTO ALEGRE","667799","08/07/2024 - 20:29","CRISTO REDENTOR","FERNANDO ABBOTT","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.005861717406027","-51.16356611251832","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","667802","08/07/2024 - 20:34","JARDIM CARVALHO","ARISTIDES ROSA","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.064079954288903","-51.14635705947877","CAPOTAMENTO",""
"PORTO ALEGRE","667823","09/07/2024 - 02:09","SANTA TEREZA","BANCO DO COMÉRCIO","OCORRÊNCIA NÃO ATENDIDA","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.071823707611415","-51.22416257858277","",""
"PORTO ALEGRE","667827","09/07/2024 - 05:24","RESTINGA","ESTRADA JOÃO ANTÔNIO DA SILVEIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.14338293648188","-51.11715316772462","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","667858","09/07/2024 - 10:19","PASSO DAS PEDRAS","DOUTOR GREGÓRIO BEHEREGARAY FILHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01234655066707","-51.12809658050537","VISTORIA",""
"PORTO ALEGRE","667866","09/07/2024 - 11:07","APARÍCIO BORGES","RUA PATRIMONIO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07589032818903","-51.18654727935791","VISTORIA",""
"PORTO ALEGRE","667878","09/07/2024 - 12:04","CENTRO","RUA FERNANDO MACHADO","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03491009385255","-51.227327585220344","COLISÃO/CHOQUE",""
"PORTO ALEGRE","667890","09/07/2024 - 13:11","RIO BRANCO","DONA LAURA","PRODUTOS PERIGOSOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.029513517637866","-51.200494828607454","EXPLOSIVO",""
"PORTO ALEGRE","667941","09/07/2024 - 15:23","APARÍCIO BORGES","RUA PATRIMONIO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07581605351261","-51.1865258216858","VISTORIA",""
"PORTO ALEGRE","667949","09/07/2024 - 15:59","FLORESTA","ALMIRANTE BARROSO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01807849297474","-51.205043803731456","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","668026","09/07/2024 - 22:25","CIDADE BAIXA","JOÃO ALFREDO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04002774575956","-51.226158142089844","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","668029","09/07/2024 - 22:57","CRISTAL","WENCESLAU ESCOBAR","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.108417274443394","-51.25396728515626","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","668043","10/07/2024 - 06:47","SARANDI","ASSIS BRASIL","SALVAMENTO/BUSCA/RESGATE","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.994303169982768","-51.12972736358643","COLISÃO/CHOQUE",""
"PORTO ALEGRE","668087","10/07/2024 - 10:55","LOMBA DO PINHEIRO","ELISABETH SANGOI","SALVAMENTO/BUSCA/RESGATE","ATP-201","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.10411066797788","-51.11749649047852","DESAPARECIMENTO",""
"PORTO ALEGRE","668087","10/07/2024 - 10:55","LOMBA DO PINHEIRO","ELISABETH SANGOI","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.10236569641243","-51.116209030151374","SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","668088","10/07/2024 - 10:59","SANTA TEREZA","FIRMINO MARTINS DA SILVA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.077914291658566","-51.22654369776406","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","668110","10/07/2024 - 12:58","RESTINGA","NILO WOLF 5000","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.151881210227657","-51.14285945892335","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","668146","10/07/2024 - 15:13","MEDIANEIRA","PROFESSOR CLEMENTE PINTO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.073142128025946","-51.21324062347412","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","668150","10/07/2024 - 15:19","ESPÍRITO SANTO","AV JUCA BATISTA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.148281594127326","-51.2043571472168","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","668194","10/07/2024 - 17:34","VILA NOVA","JOAQUIM DE CARVALHO","PRODUTOS PERIGOSOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.12019451317387","-51.21925950050355","QUÍMICO",""
"PORTO ALEGRE","668203","10/07/2024 - 18:13","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","ATP-201","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.064469941965886","-51.23506307601929","FESTAS E EVENTOS",""
"PORTO ALEGRE","668203","10/07/2024 - 18:13","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.063615681241462","-51.23720884323121","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","668203","10/07/2024 - 18:13","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.064358292326542","-51.234869163821756","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","668204","10/07/2024 - 18:22","RIO BRANCO","VICENTE DA FONTOURA","SALVAMENTO/BUSCA/RESGATE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.040232074831074","-51.196138858795166","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","668240","10/07/2024 - 20:24","MONT SERRAT","PEDRO IVO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02919770201159","-51.18665456771851","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","668257","10/07/2024 - 21:56","MÁRIO QUINTANA","UM","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.029838620907984","-51.111144897941095","ACEIRO/QUEIMADA CONTROLADA",""
"PORTO ALEGRE","668259","10/07/2024 - 22:06","VILA NOVA","SERAFIM DE MORAES MARTINS","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.109679520079176","-51.20907783508301","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","668261","10/07/2024 - 22:16","BOM FIM","FERNANDES VIEIRA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03170562189934","-51.21088027954102","TRANSFORMADOR/REDE ELÉTRICA",""
